timestamp,cpu_count,user,system,idle,interrupt,dpc,load_avg_0,load_avg_1,load_avg_2,memory_total,memory_used,memory_free,memory_percent,memory_sin,memory_sout,disk_total_disk,disk_used_disk,disk_free_disk,disk_percent_disk,disk_io_read_count_disk_io,disk_io_write_count_disk_io,disk_io_read_bytes_disk_io,disk_io_write_bytes_disk_io,disk_io_read_time_disk_io,disk_io_write_time_disk_io,label
1704645563929,4,1.1,1.0,97.7,0.0,0.2,4.85,5.44,3.09,7371902976,439779328,6932123648,6.0,0,0,490662260736,347153022976,143509237760,70.8,8110193,3879476,203547447808,379999550976,4535,4084,normal
1704645565963,4,1.0,1.1,97.9,0.0,0.0,4.85,5.44,3.09,7371902976,439779328,6932123648,6.0,0,0,490662260736,347153072128,143509188608,70.8,8110197,3879492,203547464192,380000030208,4535,4084,normal
1704645567985,4,1.2,1.0,97.9,0.0,0.0,4.46,5.35,3.08,7371902976,439779328,6932123648,6.0,0,0,490662260736,347155435520,143506825216,70.8,8110200,3879598,203547476480,380006784512,4535,4084,normal
1704645570016,4,1.5,1.5,96.7,0.2,0.0,4.46,5.35,3.08,7371902976,439779328,6932123648,6.0,0,0,490662260736,347155435520,143506825216,70.8,8110203,3879606,203547488768,380007267840,4535,4084,normal
1704645572041,4,2.7,2.3,94.8,0.0,0.2,4.11,5.26,3.06,7371902976,439779328,6932123648,6.0,0,0,490662260736,347155435520,143506825216,70.8,8110220,3879613,203547804672,380007591424,4535,4084,normal
1704645574068,4,0.4,2.3,97.3,0.0,0.0,4.11,5.26,3.06,7371902976,439779328,6932123648,6.0,0,0,490662260736,347155435520,143506825216,70.8,8110277,3879626,203549807616,380008873472,4535,4084,normal
1704645576093,4,1.2,1.8,97.1,0.0,0.0,4.11,5.26,3.06,7371902976,439779328,6932123648,6.0,0,0,490662260736,347155435520,143506825216,70.8,8110280,3879628,203549819904,380009012736,4535,4084,normal
1704645578124,4,2.2,2.5,95.1,0.0,0.2,3.78,5.17,3.04,7371902976,439779328,6932123648,6.0,0,0,490662260736,347155435520,143506825216,70.8,8110284,3879630,203549836288,380009147904,4535,4084,normal
1704645580141,4,2.7,2.3,95.0,0.0,0.0,3.78,5.17,3.04,7371902976,439779328,6932123648,6.0,0,0,490662260736,347157655552,143504605184,70.8,8110288,3879739,203549938688,380016369152,4535,4084,normal
1704645582165,4,1.3,2.1,96.3,0.2,0.0,3.48,5.09,3.03,7371902976,439779328,6932123648,6.0,0,0,490662260736,347157655552,143504605184,70.8,8110292,3879748,203549955072,380016467456,4535,4084,normal
1704645584178,4,1.8,1.4,96.9,0.0,0.0,3.48,5.09,3.03,7371902976,439779328,6932123648,6.0,0,0,490662260736,347157655552,143504605184,70.8,8110296,3879752,203549971456,380016741888,4535,4084,normal
1704645586202,4,0.8,1.2,97.9,0.0,0.2,3.2,5.0,3.01,7371902976,439779328,6932123648,6.0,0,0,490662260736,347157655552,143504605184,70.8,8110303,3879942,203550000128,380020232704,4535,4084,normal
1704645588795,4,65.1,34.4,0.0,0.3,0.1,3.2,5.0,3.01,10691993600,439779327,10252214273,4.1,0,0,490662260736,351024930816,139637329920,71.5,8110319,3880155,203550401536,380028525056,4535,4085,anomaly
1704645591641,4,76.3,23.3,0.0,0.1,0.3,4.62,5.27,3.11,11780694016,439779328,11340914688,3.7,0,0,490662260736,352113213440,138549047296,71.8,8110323,3880259,203550499840,380029518848,4535,4085,anomaly
1704645593868,4,59.4,29.0,11.1,0.5,0.0,4.62,5.27,3.11,7371902976,439779328,6932123648,6.0,0,0,490662260736,347160076288,143502184448,70.8,8110334,3880362,203550757888,380031484416,4535,4085,anomaly
1704645596285,4,96.8,2.9,0.0,0.2,0.2,6.01,5.54,3.21,7371902976,439779328,6932123648,6.0,0,0,490662260736,347160076288,143502184448,70.8,8110334,3880447,203550757888,380032273408,4535,4085,anomaly
1704645598677,4,94.4,4.8,0.0,0.6,0.2,6.01,5.54,3.21,7371902976,439779328,6932123648,6.0,0,0,490662260736,347160084480,143502176256,70.8,8110334,3880502,203550757888,380032673792,4535,4086,anomaly
1704645601267,4,68.6,30.7,0.0,0.4,0.3,7.77,5.91,3.35,9580298240,439779328,9140518912,4.6,0,0,490662260736,349914984448,140747276288,71.3,8110347,3880604,203551118336,380034996224,4535,4087,anomaly
1704645604526,4,69.3,30.0,0.0,0.5,0.1,7.77,5.91,3.35,11762913280,439779328,11323133952,3.7,0,0,490662260736,352096460800,138565799936,71.8,8110358,3880680,203551400960,380036961280,4535,4087,anomaly
1704645606814,4,64.5,35.1,0.0,0.2,0.2,8.43,6.08,3.42,8638803968,439779328,8199024640,5.1,0,0,490662260736,348428107776,142234152960,71.0,8110400,3880842,203552343040,380039239168,4535,4087,anomaly
1704645609228,4,92.5,6.9,0.0,0.3,0.3,8.43,6.08,3.42,8638803968,439779328,8199024640,5.1,0,0,490662260736,348428107776,142234152960,71.0,8110402,3880908,203552379904,380041196544,4535,4087,anomaly
1704645611774,4,71.8,26.1,1.3,0.5,0.3,10.79,6.61,3.61,7371902976,439779328,6932123648,6.0,0,0,490662260736,347161284608,143500976128,70.8,8110421,3881005,203552810496,380043164672,4535,4088,anomaly
1704645614656,4,63.3,36.1,0.0,0.4,0.1,10.79,6.61,3.61,11718676480,439779328,11278897152,3.8,0,0,490662260736,352050544640,138611716096,71.8,8110432,3881163,203553072640,380049428992,4535,4089,anomaly
1704645617573,4,73.0,25.8,0.0,0.7,0.5,13.69,7.28,3.85,11718676480,439779328,11278897152,3.8,0,0,490662260736,353150451712,137511809024,72.0,8110432,3882231,203553072640,380570878976,4535,4092,anomaly
1704645619991,4,58.9,40.2,0.0,0.5,0.3,13.69,7.28,3.85,11718676480,464232447,11254444033,4.0,0,0,490662260736,352050561024,138611699712,71.8,8110449,3883877,203553465856,381343235072,4536,4099,anomaly
1704645622711,4,65.5,33.9,0.0,0.3,0.3,15.07,7.67,4.0,11231985664,464232448,10767753216,4.1,0,0,490662260736,351024050176,139638210560,71.5,8110463,3883931,203553756672,381344529408,4536,4100,anomaly
1704645625829,4,79.2,20.3,0.0,0.2,0.2,15.07,7.67,4.0,12317003776,464232448,11852771328,3.8,0,0,490662260736,352647106560,138015154176,71.9,8110472,3883981,203553986048,381345012736,4536,4100,anomaly
1704645627860,4,0.6,0.8,98.6,0.0,0.0,13.87,7.54,3.98,12317003776,464232448,11852771328,3.8,0,0,490662260736,352647106560,138015154176,71.9,8110531,3883996,203554268672,381345434624,4536,4100,normal
1704645629894,4,1.7,1.0,97.3,0.0,0.0,13.87,7.54,3.98,12317003776,464232448,11852771328,3.8,0,0,490662260736,352647106560,138015154176,71.9,8110535,3884000,203554285056,381345713152,4536,4100,normal
1704645631918,4,2.4,2.8,94.7,0.2,0.0,12.76,7.42,3.96,7371902976,464232448,6907670528,6.3,0,0,490662260736,347159498752,143502761984,70.8,8110537,3884009,203554293248,381346151424,4536,4100,normal
1704645633944,4,1.5,0.4,98.1,0.0,0.0,12.76,7.42,3.96,7371902976,464232448,6907670528,6.3,0,0,490662260736,347159498752,143502761984,70.8,8110541,3884011,203554309632,381346294784,4536,4100,normal
1704645635966,4,2.7,1.6,95.7,0.0,0.0,12.76,7.42,3.96,7371902976,464232448,6907670528,6.3,0,0,490662260736,347159498752,143502761984,70.8,8110544,3884015,203554321920,381346569216,4536,4100,normal
1704645637992,4,0.8,1.7,97.5,0.0,0.0,11.74,7.29,3.94,7371902976,464232448,6907670528,6.3,0,0,490662260736,347161669632,143500591104,70.8,8110548,3884120,203554338304,381353311232,4536,4100,normal
1704645640031,4,2.5,2.0,95.3,0.0,0.2,11.74,7.29,3.94,7371902976,464232448,6907670528,6.3,0,0,490662260736,347161669632,143500591104,70.8,8110552,3884122,203554354688,381353446400,4536,4100,normal
1704645642058,4,1.2,1.3,97.3,0.2,0.0,10.8,7.17,3.91,7371902976,464232448,6907670528,6.3,0,0,490662260736,347161669632,143500591104,70.8,8110554,3884127,203554362880,381353782272,4536,4100,normal
1704645644068,4,1.6,1.0,97.5,0.0,0.0,10.8,7.17,3.91,7371902976,464232448,6907670528,6.3,0,0,490662260736,347161669632,143500591104,70.8,8110556,3884128,203554371072,381353790464,4536,4100,normal
1704645646080,4,1.6,2.2,96.3,0.0,0.0,10.8,7.17,3.91,7371902976,464232448,6907670528,6.3,0,0,490662260736,347164172288,143498088448,70.8,8110559,3884237,203554383360,381361036288,4536,4100,normal
1704645648106,4,1.3,2.1,96.2,0.2,0.2,9.94,7.05,3.89,7371902976,464232448,6907670528,6.3,0,0,490662260736,347164172288,143498088448,70.8,8110560,3884239,203554387456,381361171456,4536,4100,normal
1704645650132,4,1.2,1.5,97.3,0.0,0.0,9.94,7.05,3.89,7371902976,464232448,6907670528,6.3,0,0,490662260736,347164172288,143498088448,70.8,8110565,3884240,203554407936,381361179648,4536,4100,normal
1704645652160,4,0.8,1.1,98.1,0.0,0.0,9.14,6.94,3.87,7371902976,464232448,6907670528,6.3,0,0,490662260736,347164172288,143498088448,70.8,8110572,3884245,203554448896,381361441792,4536,4100,normal
1704645654189,4,2.5,1.5,95.8,0.2,0.0,9.14,6.94,3.87,7371902976,464232448,6907670528,6.3,0,0,490662260736,347166642176,143495618560,70.8,8110578,3884356,203554498048,381368380416,4536,4100,normal
1704645656218,4,2.0,2.2,95.9,0.0,0.0,9.14,6.94,3.87,7371902976,464232448,6907670528,6.3,0,0,490662260736,347166642176,143495618560,70.8,8110813,3884378,203558445056,381368740864,4536,4100,normal
1704645658248,4,1.9,1.3,96.7,0.0,0.0,8.41,6.82,3.85,7371902976,464232448,6907670528,6.3,0,0,490662260736,347166638080,143495622656,70.8,8110878,3884386,203560432128,381370014720,4536,4100,normal
1704645660263,4,0.8,1.4,97.9,0.0,0.0,8.41,6.82,3.85,7371902976,464232448,6907670528,6.3,0,0,490662260736,347169198080,143493062656,70.8,8110883,3884502,203560460800,381377448960,4536,4100,normal
1704645662274,4,1.2,1.0,97.7,0.2,0.0,7.74,6.71,3.83,7371902976,464232448,6907670528,6.3,0,0,490662260736,347169198080,143493062656,70.8,8110886,3884509,203560473088,381377719296,4536,4100,normal
1704645664283,4,1.0,0.6,98.4,0.0,0.0,7.74,6.71,3.83,7371902976,464232448,6907670528,6.3,0,0,490662260736,347169202176,143493058560,70.8,8110889,3884513,203560485376,381378014208,4536,4100,normal
1704645666308,4,3.7,1.6,94.5,0.0,0.2,7.12,6.6,3.81,7371902976,464232448,6907670528,6.3,0,0,490662260736,347169202176,143493058560,70.8,8110891,3884516,203560493568,381378157568,4536,4100,normal
1704645668337,4,1.2,1.0,97.9,0.0,0.0,7.12,6.6,3.81,7371902976,464232448,6907670528,6.3,0,0,490662260736,347169202176,143493058560,70.8,8110898,3884518,203560567296,381378296832,4536,4100,normal
1704645670359,4,2.1,0.8,96.7,0.2,0.2,7.12,6.6,3.81,7371902976,464232448,6907670528,6.3,0,0,490662260736,347169349632,143492911104,70.8,8110904,3884523,203560589312,381378620416,4536,4100,normal
1704645672388,4,2.1,0.8,97.1,0.0,0.0,6.55,6.49,3.79,7371902976,464232448,6907670528,6.3,0,0,490662260736,347169349632,143492911104,70.8,8110905,3884528,203560593408,381378853888,4536,4100,normal
1704645674419,4,1.9,1.5,96.3,0.2,0.0,6.55,6.49,3.79,7371902976,464232448,6907670528,6.3,0,0,490662260736,347169349632,143492911104,70.8,8110910,3884567,203560613888,381379165184,4536,4100,normal
1704645676432,4,1.0,1.2,97.8,0.0,0.0,6.03,6.38,3.77,7371902976,464232448,6907670528,6.3,0,0,490662260736,347169378304,143492882432,70.8,8110915,3884614,203560634368,381380852736,4536,4100,normal
1704645678453,4,0.8,0.6,98.6,0.0,0.0,6.03,6.38,3.77,7371902976,464232448,6907670528,6.3,0,0,490662260736,347169402880,143492857856,70.8,8110918,3884789,203560646656,381384789504,4536,4100,normal
1704645680477,4,0.4,1.2,98.3,0.0,0.2,6.03,6.38,3.77,7371902976,464232448,6907670528,6.3,0,0,490662260736,347171106816,143491153920,70.8,8110921,3884901,203560658944,381388375040,4536,4100,normal
1704645682500,4,0.6,1.0,98.4,0.0,0.0,5.54,6.28,3.74,7371902976,464232448,6907670528,6.3,0,0,490662260736,347171106816,143491153920,70.8,8110925,3884939,203560675328,381388979200,4536,4100,normal
1704645684527,4,0.6,1.9,97.3,0.2,0.0,5.54,6.28,3.74,7371902976,464232448,6907670528,6.3,0,0,490662260736,347171106816,143491153920,70.8,8110928,3884991,203560687616,381390681088,4536,4100,normal
1704645686821,4,40.1,24.3,35.4,0.2,0.0,6.38,6.44,3.81,7371902976,464232448,6907670528,6.3,0,0,490662260736,347171106816,143491153920,70.8,8110943,3885042,203561035776,381392031232,4536,4100,anomaly
1704645689424,4,66.3,33.4,0.0,0.2,0.2,6.38,6.44,3.81,11738730496,464232448,11274498048,4.0,0,0,490662260736,352080801792,138581458944,71.8,8110959,3885118,203561318400,381393889792,4536,4100,anomaly
1704645692111,4,56.0,37.9,5.7,0.3,0.2,6.75,6.51,3.85,11738730496,464232448,11274498048,4.0,0,0,490662260736,352080801792,138581458944,71.8,8110970,3885224,203561562112,381396080640,4536,4101,anomaly
1704645694390,4,74.8,20.8,4.1,0.0,0.4,6.75,6.51,3.85,8634187776,464232448,8169955328,5.4,0,0,490662260736,348433391616,142228869120,71.0,8110986,3885323,203561771008,381398010368,4536,4101,anomaly
1704645696789,4,93.8,5.7,0.0,0.3,0.2,8.53,6.89,3.99,8634187776,464232448,8169955328,5.4,0,0,490662260736,348433399808,142228860928,71.0,8110987,3885369,203561787392,381398455296,4537,4102,anomaly
1704645699352,4,66.2,29.5,3.9,0.3,0.0,8.53,6.89,3.99,8634187776,464232448,8169955328,5.4,0,0,490662260736,348433408000,142228852736,71.0,8110999,3885450,203562098688,381400727040,4537,4102,anomaly
1704645702291,4,65.7,34.1,0.0,0.3,0.0,9.37,7.09,4.07,10814316544,464232448,10350084096,4.3,0,0,490662260736,351156269056,139505991680,71.6,8111008,3885805,203562307584,381417475584,4537,4102,anomaly
1704645705172,4,28.8,15.5,55.4,0.0,0.3,9.37,7.09,4.07,11908808704,464232448,11444576256,3.9,0,0,490662260736,352256155648,138406105088,71.8,8111015,3885865,203562442752,381419382784,4537,4102,normal
1704645707192,4,4.0,3.4,92.5,0.0,0.0,8.62,6.97,4.05,7371902976,464232448,6907670528,6.3,0,0,490662260736,347173130240,143489130496,70.8,8113904,3885913,203620095488,381420754944,4537,4102,normal
1704645709223,4,0.8,2.7,96.3,0.0,0.2,8.62,6.97,4.05,7371902976,464101376,6907801600,6.3,0,0,490662260736,347173974016,143488286720,70.8,8114690,3885998,203633861120,381423388160,4538,4102,normal
1704645711246,4,1.2,1.2,97.6,0.0,0.0,8.62,6.97,4.05,7371902976,464101376,6907801600,6.3,0,0,490662260736,347175026688,143487234048,70.8,8114697,3886067,203633947136,381425392640,4538,4102,normal
1704645713269,4,0.8,0.8,98.4,0.0,0.0,7.93,6.85,4.03,7371902976,464101376,6907801600,6.3,0,0,490662260736,347177615360,143484645376,70.8,8114700,3886194,203633959424,381428836352,4538,4102,normal
1704645715297,4,1.2,2.4,96.3,0.2,0.0,7.93,6.85,4.03,7371902976,464101376,6907801600,6.3,0,0,490662260736,347177615360,143484645376,70.8,8114704,3886221,203634016768,381429295616,4538,4102,normal
1704645717323,4,1.5,1.7,96.3,0.2,0.2,7.29,6.74,4.01,7371902976,464101376,6907801600,6.3,0,0,490662260736,347177615360,143484645376,70.8,8114710,3886263,203634105344,381431696384,4538,4103,normal
1704645719346,4,1.0,1.0,98.1,0.0,0.0,7.29,6.74,4.01,7371902976,464101376,6907801600,6.3,0,0,490662260736,347177701376,143484559360,70.8,8114716,3886298,203635141632,381434316800,4538,4103,normal
1704645721374,4,2.3,1.7,95.8,0.0,0.2,6.71,6.63,3.99,7371902976,464101376,6907801600,6.3,0,0,490662260736,347180318720,143481942016,70.8,8114722,3886372,203635219456,381438647296,4538,4103,normal
1704645723397,4,0.4,0.6,99.0,0.0,0.0,6.71,6.63,3.99,7371902976,464101376,6907801600,6.3,0,0,490662260736,347180318720,143481942016,70.8,8114726,3886378,203635264512,381439000576,4538,4103,normal
1704645725407,4,1.8,1.8,96.5,0.0,0.0,6.71,6.63,3.99,7371902976,464101376,6907801600,6.3,0,0,490662260736,347180318720,143481942016,70.8,8114729,3886397,203635276800,381442188800,4538,4103,normal
1704645727426,4,0.6,1.2,98.3,0.0,0.0,6.17,6.52,3.96,7371902976,464101376,6907801600,6.3,0,0,490662260736,347182874624,143479386112,70.8,8114731,3886450,203635284992,381446343680,4538,4103,normal
1704645729449,4,2.1,1.9,95.7,0.2,0.0,6.17,6.52,3.96,7371902976,464101376,6907801600,6.3,0,0,490662260736,347182874624,143479386112,70.8,8114736,3886461,203635305472,381446906880,4538,4103,normal
1704645731487,4,1.2,1.4,97.5,0.0,0.0,5.68,6.41,3.94,7371902976,464101376,6907801600,6.3,0,0,490662260736,347182878720,143479382016,70.8,8114740,3886468,203635321856,381447236608,4538,4103,normal
1704645733509,4,1.5,1.7,96.7,0.0,0.0,5.68,6.41,3.94,7371902976,464101376,6907801600,6.3,0,0,490662260736,347182878720,143479382016,70.8,8114743,3886484,203635334144,381449008128,4538,4103,normal
1704645735537,4,0.8,0.8,98.4,0.0,0.0,5.68,6.41,3.94,7371902976,464101376,6907801600,6.3,0,0,490662260736,347182878720,143479382016,70.8,8114747,3886495,203635350528,381450239488,4538,4103,normal
1704645737561,4,1.6,1.6,96.7,0.0,0.2,5.23,6.31,3.92,7371902976,464101376,6907801600,6.3,0,0,490662260736,347185070080,143477190656,70.8,8114749,3886558,203635358720,381454557184,4538,4103,normal
1704645739869,4,60.4,30.3,8.6,0.4,0.4,5.23,6.31,3.92,7371902976,464101376,6907801600,6.3,0,0,490662260736,347185074176,143477186560,70.8,8114763,3886612,203635694592,381456669184,4538,4103,anomaly
1704645742706,4,71.0,28.8,0.0,0.0,0.3,6.09,6.47,3.99,11820777472,464101376,11356676096,3.9,0,0,490662260736,352177393664,138484867072,71.8,8114794,3886697,203636146176,381458327040,4538,4103,anomaly
1704645746059,4,67.0,27.8,5.0,0.1,0.1,6.09,6.47,3.99,12916166656,464101376,12452065280,3.6,0,0,490662260736,353277034496,137385226240,72.0,8114826,3886811,203636721152,381460764672,4538,4103,anomaly
1704645748696,4,67.6,32.0,0.0,0.3,0.1,8.16,6.89,4.14,12184784896,464101376,11720683520,3.8,0,0,490662260736,351997947904,138664312832,71.7,8114838,3886879,203636983296,381462821888,4538,4104,anomaly
1704645751641,4,61.0,31.3,6.9,0.4,0.5,7.51,6.77,4.12,12184784896,464101376,11720683520,3.8,0,0,490662260736,351997960192,138664300544,71.7,8116012,3887625,203641910784,381793744384,4538,4106,anomaly
1704645753733,4,70.6,29.1,0.0,0.4,0.0,7.51,6.77,4.12,8662564864,464101376,8198463488,5.4,0,0,490662260736,348475731968,142186528768,71.0,8116061,3887654,203642254848,381794657792,4538,4106,anomaly
1704645756143,4,96.9,2.6,0.0,0.2,0.3,7.51,6.77,4.12,8662564864,464101376,8198463488,5.4,0,0,490662260736,348478197760,142184062976,71.0,8116070,3887693,203642291712,381798991360,4538,4106,anomaly
1704645758577,4,96.5,3.2,0.0,0.3,0.0,9.79,7.26,4.3,8662564864,464101376,8198463488,5.4,0,0,490662260736,348478201856,142184058880,71.0,8116070,3887701,203642291712,381799384576,4538,4106,anomaly
1704645760621,4,0.8,5.4,93.2,0.0,0.6,9.79,7.26,4.3,8662564864,464101376,8198463488,5.4,0,0,490662260736,348478201856,142184058880,71.0,8124847,3887705,203678610944,381799482880,4539,4106,normal
1704645762652,4,41.0,18.6,39.7,0.8,0.0,9.0,7.14,4.27,8662564864,464101376,8198463488,5.4,0,0,490662260736,348478205952,142184054784,71.0,8132117,3887810,203709662720,381802026496,4539,4106,normal
1704645764684,4,2.9,2.5,94.4,0.2,0.0,9.0,7.14,4.27,8662564864,464101376,8198463488,5.4,0,0,490662260736,348478275584,142183985152,71.0,8132301,3888046,203711526400,381803267584,4539,4106,normal
1704645766708,4,0.4,1.0,98.6,0.0,0.0,8.28,7.02,4.25,8662564864,464101376,8198463488,5.4,0,0,490662260736,348480630784,142181629952,71.0,8132314,3888097,203711561728,381810288128,4539,4106,normal
1704645768732,4,1.0,1.3,97.5,0.2,0.0,8.28,7.02,4.25,8662564864,464101376,8198463488,5.4,0,0,490662260736,348480634880,142181625856,71.0,8132330,3888099,203711666176,381810439680,4540,4106,normal
1704645770757,4,1.7,0.8,97.5,0.0,0.0,8.28,7.02,4.25,7371902976,464101376,6907801600,6.3,0,0,490662260736,347189972992,143472287744,70.8,8132335,3888106,203711756288,381810718208,4540,4106,normal
1704645772771,4,1.2,1.0,97.8,0.0,0.0,7.62,6.9,4.22,7371902976,464101376,6907801600,6.3,0,0,490662260736,347189972992,143472287744,70.8,8132343,3888130,203711774720,381811709440,4540,4106,normal
1704645774803,4,2.1,1.0,96.9,0.0,0.0,7.62,6.9,4.22,7371902976,464101376,6907801600,6.3,0,0,490662260736,347189972992,143472287744,70.8,8132363,3888233,203711806464,381815487488,4540,4106,normal
1704645776827,4,1.6,1.4,96.8,0.2,0.0,7.01,6.79,4.2,7371902976,464101376,6907801600,6.3,0,0,490662260736,347189972992,143472287744,70.8,8132380,3888239,203711840256,381815839744,4540,4107,normal
1704645778848,4,0.6,0.8,98.7,0.0,0.0,7.01,6.79,4.2,7371902976,464101376,6907801600,6.3,0,0,490662260736,347192356864,143469903872,70.8,8132391,3888282,203711856640,381819689984,4540,4107,normal
1704645780883,4,0.8,0.6,98.6,0.0,0.0,7.01,6.79,4.2,7371902976,464101376,6907801600,6.3,0,0,490662260736,347192360960,143469899776,70.8,8132415,3888286,203711929856,381819804672,4540,4107,normal
1704645782905,4,1.6,0.8,97.6,0.0,0.0,6.45,6.68,4.18,7371902976,464101376,6907801600,6.3,0,0,490662260736,347192360960,143469899776,70.8,8132430,3888290,203711975936,381820029952,4540,4107,normal
1704645784934,4,2.5,1.3,96.2,0.0,0.0,6.45,6.68,4.18,7371902976,464101376,6907801600,6.3,0,0,490662260736,347192360960,143469899776,70.8,8132442,3888294,203712014336,381820337152,4540,4107,normal
1704645786955,4,0.4,1.4,98.3,0.0,0.0,5.94,6.57,4.15,7371902976,464101376,6907801600,6.3,0,0,490662260736,347192360960,143469899776,70.8,8132445,3888299,203712023040,381820582912,4540,4107,normal
1704645788985,4,1.2,1.5,97.1,0.2,0.0,5.94,6.57,4.15,7371902976,464101376,6907801600,6.3,0,0,490662260736,347192360960,143469899776,70.8,8132453,3888302,203712048640,381820849152,4540,4107,normal
1704645791011,4,0.4,0.6,99.0,0.0,0.0,5.94,6.57,4.15,7371902976,464101376,6907801600,6.3,0,0,490662260736,347192360960,143469899776,70.8,8132457,3888304,203712061440,381820988416,4540,4107,normal
1704645793041,4,0.4,1.0,98.7,0.0,0.0,5.46,6.46,4.13,7371902976,464101376,6907801600,6.3,0,0,490662260736,347192360960,143469899776,70.8,8132464,3888309,203712082944,381821389824,4540,4107,normal
1704645795065,4,0.2,0.6,99.2,0.0,0.0,5.46,6.46,4.13,7371902976,464101376,6907801600,6.3,0,0,490662260736,347194699776,143467560960,70.8,8132468,3888374,203712095744,381828451328,4540,4107,normal
1704645797093,4,1.9,1.0,97.1,0.0,0.0,5.02,6.35,4.11,7371902976,464101376,6907801600,6.3,0,0,490662260736,347194699776,143467560960,70.8,8132478,3888411,203712118784,381828849664,4540,4107,normal
1704645799127,4,0.8,1.5,97.5,0.2,0.0,5.02,6.35,4.11,7371902976,464101376,6907801600,6.3,0,0,490662260736,347194712064,143467548672,70.8,8132481,3888412,203712127488,381828861952,4540,4107,normal
1704645801157,4,0.6,0.4,99.0,0.0,0.0,5.02,6.35,4.11,7371902976,464101376,6907801600,6.3,0,0,490662260736,347194712064,143467548672,70.8,8132486,3888415,203712137216,381829025792,4540,4107,normal
1704645803185,4,1.6,1.2,97.3,0.0,0.0,4.62,6.25,4.09,7371902976,464101376,6907801600,6.3,0,0,490662260736,347194712064,143467548672,70.8,8132490,3888421,203712139264,381829357568,4540,4107,normal
1704645805210,4,0.6,1.0,98.5,0.0,0.0,4.62,6.25,4.09,7371902976,464101376,6907801600,6.3,0,0,490662260736,347197034496,143465226240,70.8,8132496,3888469,203712145920,381836079104,4540,4107,normal
1704645807234,4,0.6,1.2,98.3,0.0,0.0,4.25,6.14,4.06,7371902976,464101376,6907801600,6.3,0,0,490662260736,347197034496,143465226240,70.8,8132507,3888483,203712155136,381836529664,4540,4107,normal
1704645809477,4,39.6,21.9,37.9,0.4,0.2,4.25,6.14,4.06,7371902976,464101376,6907801600,6.3,0,0,490662260736,347197050880,143465209856,70.8,8132522,3888532,203712480256,381837545472,4540,4107,anomaly
1704645812035,4,66.3,33.1,0.0,0.6,0.0,5.99,6.47,4.18,11701092352,464101375,11236990977,4.0,0,0,490662260736,352066404352,138595856384,71.8,8132538,3888584,203712785408,381838950400,4540,4107,anomaly
1704645815395,4,61.2,29.3,8.5,0.6,0.3,5.99,6.47,4.18,11701092352,464101375,11236990977,4.0,0,0,490662260736,352066408448,138595852288,71.8,8132561,3889313,203713076736,382114243584,4540,4109,anomaly
1704645818028,4,64.2,35.5,0.0,0.3,0.0,6.55,6.58,4.23,11701092352,464101375,11236990977,4.0,0,0,490662260736,352066420736,138595840000,71.8,8132575,3889361,203713328128,382115648512,4540,4109,anomaly
1704645820735,4,58.4,34.0,7.4,0.3,0.0,6.55,6.58,4.23,11701092352,464101375,11236990977,4.0,0,0,490662260736,352066420736,138595840000,71.8,8132585,3889397,203713492480,382116566016,4540,4109,anomaly
1704645822965,4,68.9,22.1,8.4,0.4,0.4,6.51,6.57,4.24,8636289024,464101376,8172187648,5.4,0,0,490662260736,348461449216,142200811520,71.0,8132591,3889421,203713603584,382117225472,4540,4109,anomaly
1704645825343,4,95.0,5.0,0.0,0.0,0.0,6.51,6.57,4.24,8636289024,464101376,8172187648,5.4,0,0,490662260736,348464009216,142198251520,71.0,8132592,3889476,203713607680,382122972160,4540,4109,anomaly
1704645827638,4,68.6,8.3,23.1,0.0,0.0,8.31,6.94,4.38,8636289024,464101376,8172187648,5.4,0,0,490662260736,348464005120,142198255616,71.0,8132594,3889486,203713660928,382123332608,4540,4110,normal
1704645829664,4,1.5,1.0,97.5,0.0,0.0,8.31,6.94,4.38,8636289024,464101376,8172187648,5.4,0,0,490662260736,348464005120,142198255616,71.0,8132597,3889491,203713669632,382123721728,4540,4110,normal
1704645831700,4,1.7,2.5,95.6,0.2,0.0,7.64,6.83,4.36,8636289024,464101376,8172187648,5.4,0,0,490662260736,348464005120,142198255616,71.0,8132602,3889494,203713682944,382123987968,4540,4110,normal
1704645834138,4,73.2,26.4,0.0,0.3,0.0,7.64,6.83,4.36,9556750336,464101376,9092648960,4.9,0,0,490662260736,349931556864,140730703872,71.3,8132611,3889536,203713891840,382125237248,4540,4110,anomaly
1704645837727,4,73.3,26.2,0.0,0.1,0.4,9.51,7.22,4.5,11746258944,464101376,11282157568,4.0,0,0,490662260736,352121573376,138540687360,71.8,8132626,3889617,203714220032,382126969344,4540,4110,anomaly
1704645840273,4,53.1,30.2,16.4,0.0,0.3,9.51,7.22,4.5,7371902976,464101376,6907801600,6.3,0,0,490662260736,347199725568,143462535168,70.8,8132635,3889662,203714441216,382129811456,4540,4110,anomaly
1704645842392,4,66.7,25.1,7.7,0.4,0.2,9.71,7.3,4.55,7371902976,464101376,6907801600,6.3,0,0,490662260736,347199729664,143462531072,70.8,8132640,3889687,203714523136,382130700288,4540,4110,anomaly
